name,x,count
loc-brightkite_edges,44,56
loc-brightkite_edges,45,56
loc-brightkite_edges,46,47
loc-brightkite_edges,47,43
loc-brightkite_edges,48,45
loc-brightkite_edges,49,36
loc-brightkite_edges,50,35
loc-brightkite_edges,51,24
loc-brightkite_edges,52,32
loc-brightkite_edges,53,36
loc-brightkite_edges,54,25
loc-brightkite_edges,55,32
loc-brightkite_edges,56,28
loc-brightkite_edges,57,29
loc-brightkite_edges,58,31
loc-brightkite_edges,59,29
loc-brightkite_edges,60,27
loc-brightkite_edges,61,23
loc-brightkite_edges,62,14
loc-brightkite_edges,63,28
loc-brightkite_edges,64,16
loc-brightkite_edges,65,29
loc-brightkite_edges,66,27
loc-brightkite_edges,67,18
loc-brightkite_edges,68,17
loc-brightkite_edges,69,24
loc-brightkite_edges,70,12
loc-brightkite_edges,71,19
loc-brightkite_edges,72,14
loc-brightkite_edges,73,15
loc-brightkite_edges,74,10
loc-brightkite_edges,75,15
loc-brightkite_edges,76,15
loc-brightkite_edges,77,20
loc-brightkite_edges,78,15
loc-brightkite_edges,79,9
loc-brightkite_edges,80,8
loc-brightkite_edges,81,12
loc-brightkite_edges,82,15
loc-brightkite_edges,83,9
loc-brightkite_edges,84,11
loc-brightkite_edges,85,7
loc-brightkite_edges,86,3
loc-brightkite_edges,87,12
loc-brightkite_edges,88,7
loc-brightkite_edges,89,10
loc-brightkite_edges,90,9
loc-brightkite_edges,91,11
loc-brightkite_edges,92,7
loc-brightkite_edges,93,7
loc-brightkite_edges,94,8
loc-brightkite_edges,95,10
loc-brightkite_edges,96,9
loc-brightkite_edges,97,9
loc-brightkite_edges,98,10
loc-brightkite_edges,99,4
loc-brightkite_edges,100,5
loc-brightkite_edges,101,8
loc-brightkite_edges,102,2
loc-brightkite_edges,103,6
loc-brightkite_edges,104,1
loc-brightkite_edges,105,6
loc-brightkite_edges,106,7
loc-brightkite_edges,107,8
loc-brightkite_edges,108,7
loc-brightkite_edges,109,9
loc-brightkite_edges,110,1
loc-brightkite_edges,111,5
loc-brightkite_edges,112,9
loc-brightkite_edges,113,7
loc-brightkite_edges,114,4
loc-brightkite_edges,115,5
loc-brightkite_edges,116,2
loc-brightkite_edges,117,9
loc-brightkite_edges,118,8
loc-brightkite_edges,119,8
loc-brightkite_edges,120,3
loc-brightkite_edges,121,11
loc-brightkite_edges,122,1
loc-brightkite_edges,123,3
loc-brightkite_edges,124,7
loc-brightkite_edges,125,7
loc-brightkite_edges,126,4
loc-brightkite_edges,127,3
loc-brightkite_edges,128,5
loc-brightkite_edges,129,2
loc-brightkite_edges,130,3
loc-brightkite_edges,131,2
loc-brightkite_edges,132,7
loc-brightkite_edges,134,2
loc-brightkite_edges,135,3
loc-brightkite_edges,137,5
loc-brightkite_edges,138,3
loc-brightkite_edges,139,6
loc-brightkite_edges,141,3
loc-brightkite_edges,142,3
loc-brightkite_edges,143,1
loc-brightkite_edges,144,4
loc-brightkite_edges,145,1
loc-brightkite_edges,146,4
loc-brightkite_edges,147,7
loc-brightkite_edges,148,2
loc-brightkite_edges,149,5
loc-brightkite_edges,150,3
loc-brightkite_edges,151,2
loc-brightkite_edges,152,1
loc-brightkite_edges,153,4
loc-brightkite_edges,155,2
loc-brightkite_edges,156,1
loc-brightkite_edges,157,1
loc-brightkite_edges,158,2
loc-brightkite_edges,159,1
loc-brightkite_edges,160,4
loc-brightkite_edges,161,3
loc-brightkite_edges,162,6
loc-brightkite_edges,163,4
loc-brightkite_edges,164,1
loc-brightkite_edges,165,1
loc-brightkite_edges,166,3
loc-brightkite_edges,167,2
loc-brightkite_edges,168,5
loc-brightkite_edges,169,1
loc-brightkite_edges,170,2
loc-brightkite_edges,171,2
loc-brightkite_edges,172,6
loc-brightkite_edges,173,5
loc-brightkite_edges,174,1
loc-brightkite_edges,175,3
loc-brightkite_edges,176,2
loc-brightkite_edges,177,1
loc-brightkite_edges,178,2
loc-brightkite_edges,179,1
loc-brightkite_edges,180,1
loc-brightkite_edges,181,1
loc-brightkite_edges,183,1
loc-brightkite_edges,184,2
loc-brightkite_edges,185,1
loc-brightkite_edges,186,1
loc-brightkite_edges,187,1
loc-brightkite_edges,188,2
loc-brightkite_edges,189,1
loc-brightkite_edges,190,5
loc-brightkite_edges,191,1
loc-brightkite_edges,192,2
loc-brightkite_edges,193,1
loc-brightkite_edges,194,1
loc-brightkite_edges,198,2
loc-brightkite_edges,201,2
loc-brightkite_edges,202,3
loc-brightkite_edges,203,1
loc-brightkite_edges,204,1
loc-brightkite_edges,205,1
loc-brightkite_edges,206,2
loc-brightkite_edges,207,1
loc-brightkite_edges,209,1
loc-brightkite_edges,210,4
loc-brightkite_edges,211,1
loc-brightkite_edges,212,1
loc-brightkite_edges,213,2
loc-brightkite_edges,214,2
loc-brightkite_edges,215,1
loc-brightkite_edges,218,2
loc-brightkite_edges,221,1
loc-brightkite_edges,225,2
loc-brightkite_edges,226,1
loc-brightkite_edges,227,1
loc-brightkite_edges,228,3
loc-brightkite_edges,230,2
loc-brightkite_edges,241,1
loc-brightkite_edges,242,1
loc-brightkite_edges,248,1
loc-brightkite_edges,253,2
loc-brightkite_edges,254,1
loc-brightkite_edges,256,1
loc-brightkite_edges,257,1
loc-brightkite_edges,259,1
loc-brightkite_edges,264,1
loc-brightkite_edges,266,1
loc-brightkite_edges,267,2
loc-brightkite_edges,270,3
loc-brightkite_edges,271,1
loc-brightkite_edges,272,1
loc-brightkite_edges,274,1
loc-brightkite_edges,282,1
loc-brightkite_edges,289,1
loc-brightkite_edges,292,1
loc-brightkite_edges,296,1
loc-brightkite_edges,299,1
loc-brightkite_edges,301,1
loc-brightkite_edges,306,1
loc-brightkite_edges,310,1
loc-brightkite_edges,311,1
loc-brightkite_edges,321,1
loc-brightkite_edges,325,1
loc-brightkite_edges,326,1
loc-brightkite_edges,327,1
loc-brightkite_edges,332,1
loc-brightkite_edges,333,1
loc-brightkite_edges,334,1
loc-brightkite_edges,337,1
loc-brightkite_edges,343,1
loc-brightkite_edges,354,1
loc-brightkite_edges,379,1
loc-brightkite_edges,386,1
loc-brightkite_edges,404,1
loc-brightkite_edges,448,1
loc-brightkite_edges,453,1
loc-brightkite_edges,467,1
loc-brightkite_edges,475,1
loc-brightkite_edges,550,1
loc-brightkite_edges,569,1
loc-brightkite_edges,732,1
loc-brightkite_edges,779,1
loc-brightkite_edges,833,1
loc-brightkite_edges,838,1
loc-brightkite_edges,854,1
loc-brightkite_edges,1055,1
loc-brightkite_edges,1134,1
douban,1,103127
douban,2,22049
douban,3,8655
douban,4,4340
douban,5,2504
douban,6,1684
douban,7,1141
douban,8,829
douban,9,626
douban,10,444
douban,11,395
douban,12,298
douban,13,254
douban,14,245
douban,15,223
douban,16,170
douban,17,149
douban,18,135
douban,19,141
douban,20,126
douban,21,115
douban,22,101
douban,23,107
douban,24,82
douban,25,84
douban,26,87
douban,27,66
douban,28,75
douban,29,72
douban,30,87
douban,31,74
douban,32,55
douban,33,56
douban,34,67
douban,35,62
douban,36,50
douban,37,55
douban,38,47
douban,39,44
douban,40,54
douban,41,46
douban,42,46
douban,43,38
douban,44,49
douban,45,46
douban,46,44
douban,47,43
douban,48,41
douban,49,39
douban,50,754
douban,51,1003
douban,52,728
douban,53,517
douban,54,350
douban,55,278
douban,56,190
douban,57,198
douban,58,157
douban,59,122
douban,60,93
douban,61,98
douban,62,80
douban,63,63
douban,64,69
douban,65,68
douban,66,51
douban,67,48
douban,68,35
douban,69,26
douban,70,33
douban,71,28
douban,72,23
douban,73,22
douban,74,31
douban,75,24
douban,76,17
douban,77,14
douban,78,15
douban,79,20
douban,80,15
douban,81,16
douban,82,7
douban,83,6
douban,84,12
douban,85,14
douban,86,13
douban,87,12
douban,88,10
douban,89,11
douban,90,9
douban,91,11
douban,92,10
douban,93,8
douban,94,11
douban,95,11
douban,96,9
douban,97,5
douban,98,5
douban,99,4
douban,100,5
douban,101,3
douban,102,7
douban,103,5
douban,104,9
douban,105,4
douban,106,4
douban,107,3
douban,108,1
douban,109,3
douban,110,5
douban,111,3
douban,112,3
douban,113,3
douban,114,8
douban,115,5
douban,116,4
douban,117,3
douban,118,3
douban,119,3
douban,121,4
douban,122,4
douban,123,2
douban,124,5
douban,125,2
douban,126,3
douban,127,3
douban,128,2
douban,129,1
douban,130,3
douban,131,4
douban,132,2
douban,133,4
douban,134,3
douban,135,1
douban,136,4
douban,137,1
douban,138,1
douban,140,2
douban,141,1
douban,142,3
douban,145,2
douban,146,2
douban,147,2
douban,148,1
douban,150,1
douban,152,1
douban,153,2
douban,155,2
douban,157,1
douban,158,1
douban,159,3
douban,160,1
douban,165,3
douban,166,1
douban,167,1
douban,172,1
douban,173,1
douban,176,2
douban,179,1
douban,182,1
douban,188,1
douban,194,1
douban,196,1
douban,201,1
douban,203,1
douban,205,1
douban,210,1
douban,211,1
douban,215,1
douban,225,1
douban,227,1
douban,239,1
douban,246,1
douban,248,1
douban,259,1
douban,265,1
douban,278,1
douban,287,1
wordnet-words,1,11860
wordnet-words,2,17449
wordnet-words,3,17702
wordnet-words,4,17051
wordnet-words,5,14565
wordnet-words,6,12704
wordnet-words,7,9489
wordnet-words,8,7457
wordnet-words,9,5661
wordnet-words,10,4424
wordnet-words,11,3477
wordnet-words,12,2850
wordnet-words,13,2086
wordnet-words,14,1796
wordnet-words,15,1480
wordnet-words,16,1281
wordnet-words,17,1170
wordnet-words,18,1012
wordnet-words,19,973
wordnet-words,20,804
wordnet-words,21,680
wordnet-words,22,637
wordnet-words,23,573
wordnet-words,24,457
wordnet-words,25,471
wordnet-words,26,474
wordnet-words,27,364
wordnet-words,28,316
wordnet-words,29,329
wordnet-words,30,342
wordnet-words,31,292
wordnet-words,32,244
wordnet-words,33,238
wordnet-words,34,255
wordnet-words,35,199
wordnet-words,36,246
wordnet-words,37,210
wordnet-words,38,191
wordnet-words,39,135
wordnet-words,40,170
wordnet-words,41,154
wordnet-words,42,123
wordnet-words,43,125
wordnet-words,44,110
wordnet-words,45,119
wordnet-words,46,128
wordnet-words,47,118
wordnet-words,48,118
wordnet-words,49,114
wordnet-words,50,75
wordnet-words,51,78
wordnet-words,52,88
wordnet-words,53,84
wordnet-words,54,65
wordnet-words,55,101
wordnet-words,56,56
wordnet-words,57,52
wordnet-words,58,60
wordnet-words,59,59
wordnet-words,60,54
wordnet-words,61,53
wordnet-words,62,50
wordnet-words,63,61
wordnet-words,64,41
wordnet-words,65,44
wordnet-words,66,49
wordnet-words,67,47
wordnet-words,68,40
wordnet-words,69,56
wordnet-words,70,38
wordnet-words,71,36
wordnet-words,72,43
wordnet-words,73,36
wordnet-words,74,39
wordnet-words,75,25
wordnet-words,76,37
wordnet-words,77,29
wordnet-words,78,21
wordnet-words,79,29
wordnet-words,80,22
wordnet-words,81,30
wordnet-words,82,18
wordnet-words,83,29
wordnet-words,84,22
wordnet-words,85,27
wordnet-words,86,19
wordnet-words,87,15
wordnet-words,88,21
wordnet-words,89,23
wordnet-words,90,22
wordnet-words,91,16
wordnet-words,92,18
wordnet-words,93,20
wordnet-words,94,27
wordnet-words,95,11
wordnet-words,96,21
wordnet-words,97,21
wordnet-words,98,16
wordnet-words,99,11
wordnet-words,100,14
wordnet-words,101,5
wordnet-words,102,10
wordnet-words,103,13
wordnet-words,104,11
wordnet-words,105,24
wordnet-words,106,24
wordnet-words,107,9
wordnet-words,108,9
wordnet-words,109,11
wordnet-words,110,10
wordnet-words,111,10
wordnet-words,112,12
wordnet-words,113,7
wordnet-words,114,12
wordnet-words,115,7
wordnet-words,116,11
wordnet-words,117,7
wordnet-words,118,12
wordnet-words,119,10
wordnet-words,120,13
wordnet-words,121,11
wordnet-words,122,15
wordnet-words,123,6
wordnet-words,124,3
wordnet-words,125,6
wordnet-words,126,6
wordnet-words,127,4
wordnet-words,128,6
wordnet-words,129,5
wordnet-words,130,3
wordnet-words,131,6
wordnet-words,132,7
wordnet-words,133,6
wordnet-words,134,11
wordnet-words,135,14
wordnet-words,136,9
wordnet-words,137,12
wordnet-words,138,6
wordnet-words,139,7
wordnet-words,140,8
wordnet-words,141,9
wordnet-words,142,4
wordnet-words,143,6
wordnet-words,144,5
wordnet-words,145,10
wordnet-words,146,7
wordnet-words,147,13
wordnet-words,148,12
wordnet-words,149,3
wordnet-words,150,4
wordnet-words,151,1
wordnet-words,152,6
wordnet-words,153,6
wordnet-words,154,2
wordnet-words,155,3
wordnet-words,156,4
wordnet-words,157,4
wordnet-words,158,4
wordnet-words,159,8
wordnet-words,160,3
wordnet-words,161,7
wordnet-words,162,1
wordnet-words,163,2
wordnet-words,164,3
wordnet-words,165,4
wordnet-words,166,4
wordnet-words,167,1
wordnet-words,168,3
wordnet-words,169,5
wordnet-words,171,3
wordnet-words,172,5
wordnet-words,173,5
wordnet-words,174,4
wordnet-words,175,4
wordnet-words,176,2
wordnet-words,177,3
wordnet-words,179,1
wordnet-words,180,3
wordnet-words,181,1
wordnet-words,182,1
wordnet-words,183,1
wordnet-words,184,1
wordnet-words,185,4
wordnet-words,186,3
wordnet-words,187,2
wordnet-words,188,3
wordnet-words,189,2
wordnet-words,190,3
wordnet-words,191,2
wordnet-words,192,6
wordnet-words,193,2
wordnet-words,194,2
wordnet-words,195,3
wordnet-words,196,2
wordnet-words,197,3
wordnet-words,198,4
wordnet-words,199,3
wordnet-words,200,3
wordnet-words,202,1
wordnet-words,204,1
wordnet-words,206,5
wordnet-words,207,1
wordnet-words,214,1
wordnet-words,215,1
wordnet-words,217,3
wordnet-words,219,2
wordnet-words,220,1
wordnet-words,221,1
wordnet-words,222,2
wordnet-words,223,1
wordnet-words,224,3
wordnet-words,226,2
wordnet-words,227,2
wordnet-words,228,2
wordnet-words,229,2
wordnet-words,230,2
wordnet-words,231,2
wordnet-words,233,1
wordnet-words,234,2
wordnet-words,235,1
wordnet-words,236,1
wordnet-words,238,1
wordnet-words,239,3
wordnet-words,240,1
wordnet-words,242,2
wordnet-words,243,1
wordnet-words,244,1
wordnet-words,246,1
wordnet-words,247,2
wordnet-words,248,1
wordnet-words,249,1
wordnet-words,251,2
wordnet-words,252,1
wordnet-words,253,4
wordnet-words,254,1
wordnet-words,256,1
wordnet-words,260,1
wordnet-words,261,5
wordnet-words,262,1
wordnet-words,263,1
wordnet-words,264,1
wordnet-words,265,2
wordnet-words,268,2
wordnet-words,269,3
wordnet-words,272,5
wordnet-words,273,1
wordnet-words,274,1
wordnet-words,277,6
wordnet-words,280,2
wordnet-words,281,1
wordnet-words,283,4
wordnet-words,285,2
wordnet-words,288,1
wordnet-words,289,1
wordnet-words,291,2
wordnet-words,295,1
wordnet-words,297,2
wordnet-words,299,2
wordnet-words,300,1
wordnet-words,301,1
wordnet-words,305,1
wordnet-words,310,1
wordnet-words,314,4
wordnet-words,317,2
wordnet-words,319,1
wordnet-words,322,5
wordnet-words,327,1
wordnet-words,328,1
wordnet-words,330,1
wordnet-words,331,1
wordnet-words,335,1
wordnet-words,338,1
wordnet-words,339,2
wordnet-words,342,1
wordnet-words,343,1
wordnet-words,356,2
wordnet-words,371,1
wordnet-words,388,2
wordnet-words,390,1
wordnet-words,391,1
wordnet-words,393,1
wordnet-words,394,1
wordnet-words,403,1
wordnet-words,404,1
wordnet-words,406,1
wordnet-words,409,1
wordnet-words,411,1
wordnet-words,419,2
wordnet-words,423,1
wordnet-words,434,1
wordnet-words,435,2
wordnet-words,445,1
wordnet-words,449,2
wordnet-words,455,1
wordnet-words,476,2
wordnet-words,487,1
wordnet-words,506,1
wordnet-words,513,1
wordnet-words,517,1
wordnet-words,549,4
wordnet-words,563,1
wordnet-words,564,1
wordnet-words,572,1
wordnet-words,586,1
wordnet-words,593,1
wordnet-words,602,2
wordnet-words,607,2
wordnet-words,609,1
wordnet-words,612,1
wordnet-words,624,1
wordnet-words,636,3
wordnet-words,664,1
wordnet-words,685,1
wordnet-words,700,4
wordnet-words,701,2
wordnet-words,707,1
wordnet-words,709,1
wordnet-words,711,1
wordnet-words,740,1
wordnet-words,758,1
wordnet-words,783,1
wordnet-words,799,1
wordnet-words,820,1
wordnet-words,821,1
wordnet-words,832,1
wordnet-words,833,1
wordnet-words,895,1
wordnet-words,918,1
wordnet-words,932,1
wordnet-words,944,1
wordnet-words,950,1
wordnet-words,1008,1
com-amazon,1,25709
com-amazon,2,37326
com-amazon,3,51042
com-amazon,4,62072
com-amazon,5,59781
com-amazon,6,24523
com-amazon,7,16799
com-amazon,8,12131
com-amazon,9,8801
com-amazon,10,6863
com-amazon,11,5155
com-amazon,12,4067
com-amazon,13,3262
com-amazon,14,2544
com-amazon,15,2029
com-amazon,16,1693
com-amazon,17,1468
com-amazon,18,1152
com-amazon,19,969
com-amazon,20,810
com-amazon,21,727
com-amazon,22,622
com-amazon,23,548
com-amazon,24,474
com-amazon,25,419
com-amazon,26,362
com-amazon,27,316
com-amazon,28,267
com-amazon,29,250
com-amazon,30,224
com-amazon,31,186
com-amazon,32,176
com-amazon,33,147
com-amazon,34,142
com-amazon,35,125
com-amazon,36,120
com-amazon,37,97
com-amazon,38,98
com-amazon,39,95
com-amazon,40,79
com-amazon,41,71
com-amazon,42,68
com-amazon,43,55
com-amazon,44,71
com-amazon,45,53
com-amazon,46,59
com-amazon,47,41
com-amazon,48,51
com-amazon,49,43
com-amazon,50,41
com-amazon,51,30
com-amazon,52,28
com-amazon,53,36
com-amazon,54,34
com-amazon,55,22
com-amazon,56,27
com-amazon,57,27
com-amazon,58,23
com-amazon,59,24
com-amazon,60,14
com-amazon,61,16
com-amazon,62,14
com-amazon,63,19
com-amazon,64,14
com-amazon,65,14
com-amazon,66,13
com-amazon,67,12
com-amazon,68,21
com-amazon,69,12
com-amazon,70,8
com-amazon,71,6
com-amazon,72,7
com-amazon,73,10
com-amazon,74,7
com-amazon,75,5
com-amazon,76,8
com-amazon,77,4
com-amazon,78,1
com-amazon,79,5
com-amazon,80,8
com-amazon,81,4
com-amazon,82,9
com-amazon,83,6
com-amazon,84,2
com-amazon,85,8
com-amazon,86,5
com-amazon,87,4
com-amazon,88,6
com-amazon,89,4
com-amazon,90,4
com-amazon,91,2
com-amazon,92,4
com-amazon,93,3
com-amazon,94,5
com-amazon,95,3
com-amazon,96,5
com-amazon,97,3
com-amazon,98,4
com-amazon,99,4
com-amazon,100,3
com-amazon,101,1
com-amazon,102,2
com-amazon,104,2
com-amazon,105,5
com-amazon,106,1
com-amazon,107,1
com-amazon,108,3
com-amazon,109,1
com-amazon,110,1
com-amazon,111,2
com-amazon,112,2
com-amazon,114,2
com-amazon,115,1
com-amazon,116,2
com-amazon,117,1
com-amazon,118,1
com-amazon,119,3
com-amazon,120,2
com-amazon,122,1
com-amazon,123,4
com-amazon,124,2
com-amazon,126,1
com-amazon,127,1
com-amazon,128,2
com-amazon,129,1
com-amazon,131,1
com-amazon,136,4
com-amazon,139,2
com-amazon,142,3
com-amazon,144,1
com-amazon,145,2
com-amazon,149,2
com-amazon,151,2
com-amazon,152,1
com-amazon,158,1
com-amazon,160,1
com-amazon,163,1
com-amazon,165,1
com-amazon,171,1
com-amazon,177,1
com-amazon,179,1
com-amazon,180,1
com-amazon,196,2
com-amazon,197,1
com-amazon,205,1
com-amazon,212,1
com-amazon,217,1
com-amazon,219,1
com-amazon,228,1
com-amazon,230,1
com-amazon,257,1
com-amazon,324,1
com-amazon,549,1
loc-gowalla_edges,1,49452
loc-gowalla_edges,2,30459
loc-gowalla_edges,3,20612
loc-gowalla_edges,4,14925
loc-gowalla_edges,5,11256
loc-gowalla_edges,6,8691
loc-gowalla_edges,7,7027
loc-gowalla_edges,8,5727
loc-gowalla_edges,9,4849
loc-gowalla_edges,10,4016
loc-gowalla_edges,11,3385
loc-gowalla_edges,12,2929
loc-gowalla_edges,13,2657
loc-gowalla_edges,14,2250
loc-gowalla_edges,15,2090
loc-gowalla_edges,16,1761
loc-gowalla_edges,17,1488
loc-gowalla_edges,18,1390
loc-gowalla_edges,19,1357
loc-gowalla_edges,20,1234
loc-gowalla_edges,21,1090
loc-gowalla_edges,22,987
loc-gowalla_edges,23,935
loc-gowalla_edges,24,841
loc-gowalla_edges,25,748
loc-gowalla_edges,26,680
loc-gowalla_edges,27,627
loc-gowalla_edges,28,629
loc-gowalla_edges,29,604
loc-gowalla_edges,30,487
loc-gowalla_edges,31,492
loc-gowalla_edges,32,473
loc-gowalla_edges,33,401
loc-gowalla_edges,34,399
loc-gowalla_edges,35,367
loc-gowalla_edges,36,377
loc-gowalla_edges,37,337
loc-gowalla_edges,38,310
loc-gowalla_edges,39,300
loc-gowalla_edges,40,274
loc-gowalla_edges,41,275
loc-gowalla_edges,42,254
loc-gowalla_edges,43,239
loc-gowalla_edges,44,246
loc-gowalla_edges,45,230
loc-gowalla_edges,46,199
loc-gowalla_edges,47,193
loc-gowalla_edges,48,195
loc-gowalla_edges,49,172
loc-gowalla_edges,50,168
loc-gowalla_edges,51,190
loc-gowalla_edges,52,167
loc-gowalla_edges,53,141
loc-gowalla_edges,54,147
loc-gowalla_edges,55,123
loc-gowalla_edges,56,134
loc-gowalla_edges,57,128
loc-gowalla_edges,58,129
loc-gowalla_edges,59,127
loc-gowalla_edges,60,113
loc-gowalla_edges,61,102
loc-gowalla_edges,62,101
loc-gowalla_edges,63,106
loc-gowalla_edges,64,99
loc-gowalla_edges,65,80
loc-gowalla_edges,66,87
loc-gowalla_edges,67,79
loc-gowalla_edges,68,67
loc-gowalla_edges,69,91
loc-gowalla_edges,70,84
loc-gowalla_edges,71,71
loc-gowalla_edges,72,67
loc-gowalla_edges,73,76
loc-gowalla_edges,74,58
loc-gowalla_edges,75,67
loc-gowalla_edges,76,65
loc-gowalla_edges,77,56
loc-gowalla_edges,78,48
loc-gowalla_edges,79,64
loc-gowalla_edges,80,48
loc-gowalla_edges,81,38
loc-gowalla_edges,82,52
loc-gowalla_edges,83,41
loc-gowalla_edges,84,49
loc-gowalla_edges,85,77
loc-gowalla_edges,86,55
loc-gowalla_edges,87,41
loc-gowalla_edges,88,43
loc-gowalla_edges,89,47
loc-gowalla_edges,90,48
loc-gowalla_edges,91,45
loc-gowalla_edges,92,31
loc-gowalla_edges,93,29
loc-gowalla_edges,94,30
loc-gowalla_edges,95,35
loc-gowalla_edges,96,22
loc-gowalla_edges,97,43
loc-gowalla_edges,98,41
loc-gowalla_edges,99,38
loc-gowalla_edges,100,33
loc-gowalla_edges,101,33
loc-gowalla_edges,102,31
loc-gowalla_edges,103,25
loc-gowalla_edges,104,30
loc-gowalla_edges,105,33
loc-gowalla_edges,106,28
loc-gowalla_edges,107,19
loc-gowalla_edges,108,16
loc-gowalla_edges,109,26
loc-gowalla_edges,110,19
loc-gowalla_edges,111,30
